row_id,mRID,length,Locat.mrid,PositionPoints
12351,ae7d9b35-60df-4631-b552-87ff2a2f4915,6.709656404,f5fa74ee-bbe2-4fc8-be7c-433e73658c85,"MULTILINESTRING ((143.592628808 -38.342753027,143.592553735786 -38.3427404569053))"
12352,7bab61ae-40c3-4f53-9565-e2afe9b0c99b,6.726734863,fa6dfdfa-02c3-48f3-a560-fcd0693c9ac1,"MULTILINESTRING ((143.592642914 -38.342672691,143.59256765078 -38.3426600889233))"
12353,cbf6ae11-e798-4849-8fba-6681c8820b36,16.98973257,90a145fd-1a59-46e3-9ee4-8ba75a4a8b9f,"MULTILINESTRING ((143.59302656 -38.34258133,143.59300915364 -38.3427337714064))"
12354,71796e1b-0d70-47c1-b3fd-f9ba5d6e3139,6.752443755,70926ea7-50bb-4b50-9494-8703368a2a85,"MULTILINESTRING ((143.59266531 -38.34254482,143.592589759259 -38.3425321697807))"
12355,482e386c-615e-4670-a68d-82855d06e5eb,5.178816087,23d14956-a7e5-4d87-b859-63b3985bb95a,"MULTILINESTRING ((143.58946173 -38.3539944,143.589467123388 -38.3539479390403))"
12356,3ee484ba-906c-4e2a-ae22-597ef676786a,5.300661964,982d9fcc-8c14-47b2-8fcd-13b57cbf9362,"MULTILINESTRING ((143.58692275 -38.35829511,143.58692817209 -38.3582475489264))"
12357,ffe56c11-589c-42fd-8b92-defa85334a25,4.819752715,0401e71a-ed13-45b6-a8a0-00f278c4e418,"MULTILINESTRING ((143.589526882 -38.353611781,143.589473229273 -38.3536017637816))"
12358,9ea78dc1-2e8e-4e83-988e-dd7f009c83ef,5.190115634,765bb2f5-6bca-4849-b488-b26fe291b80c,"MULTILINESTRING ((143.58927202 -38.35397272,143.589277425954 -38.3539261577255))"
12359,b4e5bb99-4953-4146-a616-40030dfb1a64,4.816968004,1475f2a4-48d9-42d1-bc42-135e17171938,"MULTILINESTRING ((143.589561666 -38.353424901,143.589508044403 -38.3534148895936))"
12360,e7616fd9-f74b-47f7-86a8-0f632f28f369,5.055826909,f9127904-800f-4bf7-988b-2ab8ec523d38,"MULTILINESTRING ((143.589598703 -38.35322699,143.589541724 -38.3532348227))"
12361,ba624299-b3b3-4501-b262-97aa60ee74b4,6.524639027,5e9e8cbf-eba0-4846-8f0f-6842025bbb6a,"MULTILINESTRING ((143.589605885 -38.353097751,143.589538748553 -38.3531234427208))"
12362,054fc310-e351-4939-893b-717cbcddbcdb,5.201519746,30be8be4-1359-47f0-839d-7481a6db1941,"MULTILINESTRING ((143.58908231 -38.35395104,143.589087727832 -38.3539043754153))"
12363,418847c1-363e-4075-a1ca-ebbb67d16c4d,5.878821292,7e907256-a8f1-4782-b7a7-16d797ef6b86,"MULTILINESTRING ((143.589535625 -38.353024541,143.5894844975 -38.3530589495))"
12364,38022b28-86c2-4d6f-b450-ff5a15e7f57f,5.535520715,ef19548e-d990-4eea-8e45-7d1e8a0037bd,"MULTILINESTRING ((143.589121073 -38.353630127,143.589115307277 -38.3536797880205))"
12365,c76b9079-b541-40a0-9035-183ac1dee29d,5.212632214,459d3471-eb28-45c4-9b9c-51b4403d4e4f,"MULTILINESTRING ((143.58889259 -38.35392935,143.588898019407 -38.3538825857216))"
12366,d8fe520d-e82b-4eb2-85c0-a73d6d062f08,4.807437081,cd93e513-e77c-4a3c-8612-30062884aa27,"MULTILINESTRING ((143.589346764 -38.352991413,143.589341776406 -38.3530345435589))"
12367,2f741e36-a569-45fc-a6bb-d47ea1d0ebd4,4.808975723,9d458be2-b196-4c42-8840-9a34ef0dc29e,"MULTILINESTRING ((143.589177412 -38.353263258,143.58918240119 -38.3532201136375))"
12368,dc8f5b7f-a1bb-4d60-9b45-3e87dbd54093,5.01947164,d6dd93bc-cfab-4f2e-8d2f-e289880cb42a,"MULTILINESTRING ((143.586442115 -38.357927641,143.586436980542 -38.3579726790474))"
12369,009ddac3-4575-45dc-ac9c-e3e972a8b215,5.531981549,5b2946bf-7a72-47af-b7f8-7d1dbf932ccf,"MULTILINESTRING ((143.588887887 -38.353603161,143.588882124963 -38.3536527902696))"
12370,b5e51d5c-b229-4836-b90f-f4b383608f7e,5.223706374,7671e2c9-7ae4-4ec6-a8fa-9e6182082f15,"MULTILINESTRING ((143.58870288 -38.35390766,143.588708320941 -38.3538607963715))"
12371,40e4746e-5b9f-441a-a8cf-77478c4a6273,4.810375515,a3801bf8-ce53-4265-99be-2977921f6e62,"MULTILINESTRING ((143.588938035 -38.353235619,143.588943025642 -38.353192462079))"
12372,2426fe5e-718a-4389-9823-944dfb4131aa,4.805517654,1e13e138-a75b-4e9e-9105-98b9122ed472,"MULTILINESTRING ((143.589062344 -38.352958581,143.589057358398 -38.3530016943386))"
12373,2f28f6a3-d610-44c7-91ba-676649d2c7a3,5.234780535,a6051c15-c6b8-4f22-9294-4a046666225a,"MULTILINESTRING ((143.58851317 -38.35388597,143.588518622476 -38.3538390070214))"
12374,360e4982-cc5a-4764-b704-d0a5397a4bdc,5.528635418,5fe20779-e228-407b-b025-664bbc4e93c7,"MULTILINESTRING ((143.588666026 -38.353577504,143.588660267449 -38.3536271032504))"
12375,766e8af5-a243-4846-ac2b-2c88e94f5727,4.81063489,8c81e051-b8ab-4879-a4af-e5200bb5236f,"MULTILINESTRING ((143.588773006 -38.353216543,143.588777996911 -38.3531733837519))"
12376,a0708cd3-6acd-47aa-99e6-8e7d97096483,5.247153728,78e49887-9559-4e14-80f2-f7db09a9439e,"MULTILINESTRING ((143.58830288 -38.35386193,143.588308345364 -38.3538148560173))"
12377,588eea5d-0b15-4420-a088-d24ae865db45,5.525298791,bbc9ded0-fde4-4d5b-8274-370552e6cb17,"MULTILINESTRING ((143.588444245 -38.353551856,143.588438489924 -38.3536014253165))"
12378,2a4851a7-67da-4bd7-ba8b-bb10f993cb76,5.010951036,eee448a8-88a9-4722-b0ce-cd17c13f713a,"MULTILINESTRING ((143.588756702 -38.352917011,143.588751503266 -38.3529619674115))"
12379,c37adf5c-1cdf-40ed-864f-c423b39722af,6.310308236,c890f7ab-7594-4fa8-8521-dfc09e06b5c0,"MULTILINESTRING ((143.588406789 -38.353219642,143.588413335784 -38.3531630282339))"
12380,40126b95-3260-40f1-a135-ba7cbf77e110,5.521950786,8e98624c-4be3-4b26-83a7-c30fd94d0d67,"MULTILINESTRING ((143.588222573 -38.353526221,143.588216821411 -38.3535757602804))"
12381,d644911c-93b2-4f3e-932c-d734366a0dd0,4.271359179,6791517c-bed2-4bb8-a8c1-1d4b01bca5d1,"MULTILINESTRING ((143.58553983 -38.358106268,143.585544199208 -38.3580679425169))"
12382,150327da-0848-40aa-a92a-02c806051595,5.371494308,c04677b2-372b-4596-a908-67f7e365b451,"MULTILINESTRING ((143.58801996 -38.353832851,143.588025554875 -38.353784661516))"
12383,344c926a-540f-4a96-9ed5-b2f3ed1aa4ce,6.309491925,bdf93480-e264-4a75-9822-cb49f2892a29,"MULTILINESTRING ((143.588472826 -38.352844831,143.588466280063 -38.3529014374435))"
12384,b3aa04dc-22d7-4724-9597-50f4a7cc9d06,4.695775401,acdc195f-585a-4c11-b014-99dc06cc3e5e,"MULTILINESTRING ((143.585548485 -38.357835572,143.585543681653 -38.357877705629))"
12385,504fa68c-9aae-40ad-8143-b4b462faa75c,3.465087298,a54ca6b6-dd01-4aac-86c0-cd59963bcfe0,"MULTILINESTRING ((143.588286494 -38.353090337,143.5883178197 -38.3530712069))"
12386,bd0cd3c4-d174-46c2-9bd2-68b9dd23e779,4.596929013,2057d7f6-8d3a-47f6-9edf-81dd0e03ce58,"MULTILINESTRING ((143.585461094 -38.357828604,143.585456391764 -38.3578698507133))"
12387,4ce7c9a0-9d07-47ae-9f2f-9d70d8d2b36f,3.603785985,5043071b-8113-434a-8ae0-393d4dac793e,"MULTILINESTRING ((143.588315309 -38.352936199,143.5883379902 -38.3529633103))"
12388,a0a57be5-41c2-482b-8c70-b5ba26d04c84,5.518275561,2ea29c79-2989-49e0-8d0b-2651a98c3436,"MULTILINESTRING ((143.58796545 -38.35349648,143.587959702239 -38.3535459863088))"
12389,6dd9f8a5-40b7-409f-899c-31393700f04e,5.28310413,cf07ee6b-a564-4498-bc8a-a1d32eefa884,"MULTILINESTRING ((143.58768464 -38.35379125,143.587690125568 -38.3537438522547))"
12390,d2444153-0275-4586-b649-ad9dfcb2e64c,5.301994903,52338be8-b248-4327-81ba-2d4b4152c927,"MULTILINESTRING ((143.5872799 -38.35374498,143.587285405183 -38.3536974127746))"
12391,12a3cdcf-b589-41ad-be1f-c754e89df92a,5.319549857,ae987c6c-facd-4ea0-8d8b-82e95720494c,"MULTILINESTRING ((143.5869029 -38.35370188,143.586908423411 -38.353654155279))"
12392,812f0de2-be9c-43a7-bd63-412bec40861a,5.332278159,c4963494-b1ed-4348-b82f-098eccb58162,"MULTILINESTRING ((143.58663059 -38.35367075,143.586636126627 -38.3536229110861))"
12393,65577fa3-be64-40df-a0f1-5c9a70b509b1,5.342822703,f7b1698d-4553-475e-95e6-2b549ff8628a,"MULTILINESTRING ((143.58640888 -38.35364541,143.586414427576 -38.3535974764849))"
12394,42d3fd0a-efef-4f74-ac49-e095cbc00852,4.758782033,b57a5d15-a3e2-416d-9825-73c60ddcbb9a,"MULTILINESTRING ((143.58440146 -38.356999929,143.584348555974 -38.3569898009086))"
12395,88a89b1d-53ce-4fc3-8e14-b34ef083a69e,5.326373107,751ccf06-25cb-4546-9b76-ff6c1f572763,"MULTILINESTRING ((143.584454404 -38.356837268,143.584395190113 -38.3568259319314))"
12396,d8ba693e-be49-4d2e-bd31-3b02f4f8bdc1,6.264482106,e72b01a6-3c7a-4e42-b383-dca02383212d,"MULTILINESTRING ((143.584520278 -38.356676681,143.5844486296 -38.3566752449))"
12397,466ff171-53c3-4401-bab1-76ff614d5089,6.722503819,58e9241c-6159-49f4-b65d-8ec947e4b7e2,"MULTILINESTRING ((143.584477977 -38.35654226,143.5844190189 -38.3565811502))"
12398,2adb86aa-0f1f-4b21-bfe6-7d31f78e0775,5.115081221,bb8baf40-2e02-4370-8c3f-bf195373726e,"MULTILINESTRING ((143.58430729 -38.356519646,143.584299538 -38.3565653204))"
12399,ad9e56bd-284d-469d-ae9a-6e3459777c5e,5.366622972,5994517e-fa82-4532-9a6d-60a0822ecebf,"MULTILINESTRING ((143.58588569 -38.35358558,143.585891262288 -38.3535374329589))"
12400,f24939c3-94ef-4249-a0a1-e44984f2bcca,5.366622972,e9606461-8a8d-4471-b28b-6dc9e5613957,"MULTILINESTRING ((143.58588569 -38.35358558,143.585891262288 -38.3535374329589))"
12401,9ef8bc8a-a32d-4c1e-abd5-503f419f9a8e,5.366622972,1900876e-4bcb-437d-a50a-0b1dd9b5e1a4,"MULTILINESTRING ((143.58588569 -38.35358558,143.585891262288 -38.3535374329589))"
12402,524cd5bb-04d3-48f4-9db9-c2d34eeebd78,6.837411207,89488abc-ed0e-45af-9c76-0ba849f54101,"MULTILINESTRING ((143.584133265 -38.35650295,143.5841777205 -38.3565536332))"
12403,739ac732-a2ff-4b21-b6ed-7808ed0bf3d3,6.424474953,1e5ab7ac-b2b0-4fa0-ad48-c1a6df569dff,"MULTILINESTRING ((143.584045094 -38.356621082,143.5841160008 -38.3566363256))"
12404,766ca22d-9dbf-4933-a876-d2245eb33f81,4.42339044,258980a7-7a24-4440-9b7b-e23c916d49f9,"MULTILINESTRING ((143.59302977 -38.34885384,143.593078852135 -38.3488635342433))"
12405,ae7efc2b-b06e-4550-b1de-fb29c6a9ab8a,4.649483273,d5d4d1c1-f35e-40f3-8607-0dafbaa4680e,"MULTILINESTRING ((143.59368171 -38.34769872,143.593661141518 -38.3476600926606))"
12406,3defe679-8c2a-41f2-af85-3fe09ab421ba,4.476725707,cc3b0e81-1218-411c-94e7-e13716a71165,"MULTILINESTRING ((143.59306126 -38.34868403,143.593110933836 -38.3486938411107))"
12407,a4d724af-79d1-4aef-ac7e-f3d5f97e3fad,4.751086739,14d3de3a-8be3-487b-963e-5e7a89f39b63,"MULTILINESTRING ((143.59307521 -38.34856002,143.593127928068 -38.3485704323787))"
12408,7964c986-a23e-4256-ae69-ff67d23c7b25,4.595257932,f5d6b8b3-cde9-4c32-9cf2-abde79c831c9,"MULTILINESTRING ((143.59343737 -38.34777448,143.593442045345 -38.3477332464801))"
12409,e14854b1-b8a8-4557-b031-53be3f8fe3fe,4.714717662,6921a454-7f4d-40f2-b07b-619a9d429760,"MULTILINESTRING ((143.59315294 -38.34823232,143.593147960417 -38.3482746123443))"
12410,c3ad905a-89fb-4c19-9d71-0185296cd820,4.688124204,4050781b-deeb-4e4a-96f1-c0aa6d6b46b9,"MULTILINESTRING ((143.59324305 -38.34775526,143.593247819829 -38.3477131931855))"
12411,7981585e-b829-4b6f-a57b-88cc275ba776,4.693274766,51f2e924-2e57-498c-b82d-d00916f4a940,"MULTILINESTRING ((143.59295403 -38.34820955,143.592949073064 -38.3482516499955))"
12412,3c665bd0-8b0a-462d-bd78-b998caf70c42,4.943737442,29ae128c-f6e4-4be5-bdb1-6a1475e53319,"MULTILINESTRING ((143.59240668 -38.34895475,143.592351782434 -38.348944046739))"
12413,edf0648a-8d23-4938-8c61-8777d87c2506,4.575096944,25e67dc1-4b15-4297-b63a-c7daddebd180,"MULTILINESTRING ((143.59305788 -38.34773084,143.593062534832 -38.3476897873857))"
12414,7d6810d2-61e5-4315-9d29-b1b47bfe9a87,4.901599298,c23b9163-1de5-49c9-8f5e-635da371bebf,"MULTILINESTRING ((143.59243817 -38.34878493,143.592383740475 -38.348774317992))"
12415,7536cae4-51e1-4b04-b2c1-f7f7d16ec04e,4.674629346,31b93c52-2341-468b-a537-087cf5ced18c,"MULTILINESTRING ((143.59278098 -38.34818974,143.592776042757 -38.3482316727409))"
12416,be3d73ae-7df3-49b5-851a-bb7d44ff4920,4.859771986,6a6479d1-4704-4a3a-9ba1-5a331a464493,"MULTILINESTRING ((143.59246967 -38.34861512,143.592415705063 -38.3486045985716))"
12417,a5b50e41-beb5-4969-b2d6-318b029b081d,4.545282461,0c9f229f-cf28-446b-be14-cb1e639b312d,"MULTILINESTRING ((143.59248062 -38.34849698,143.592430147363 -38.3484871394579))"
12418,69cbf6d4-3e6f-43db-b5d2-be3033807f42,4.564779929,55bbe3fc-c1c3-4a0e-a93f-6fb067e1aeb0,"MULTILINESTRING ((143.59286811 -38.34770901,143.592872754336 -38.3476680499609))"
12419,daee3380-12b5-4996-bfaf-659657048c6c,4.65287946,27d426ea-6a4f-450b-962a-3e4abcad519e,"MULTILINESTRING ((143.59258318 -38.34816711,143.592578265729 -38.3482088476384))"
12420,042a6701-0eb3-425a-bb5b-8f8eab70a7ee,4.652334818,382f6db2-06f3-4b7f-bddc-6778813cb29c,"MULTILINESTRING ((143.59265466 -38.34768746,143.592659393416 -38.3476457143256))"
12421,6d4126c6-09d0-43b2-b9c8-490b4d08cf97,4.965502248,4fcb72e5-ba62-437b-aaa1-66dc8c4a3517,"MULTILINESTRING ((143.59238739 -38.34813458,143.592382145544 -38.3481791219528))"
12422,2c5dd475-0364-4d9a-b5c8-8a36a43fab9c,4.552072239,32b70cb5-6794-4d5b-8240-8104048a310b,"MULTILINESTRING ((143.59211776 -38.34856532,143.592168308085 -38.3485751752519))"
12423,5cd4491f-f607-4f29-b63c-9389d98ed625,4.573327535,d63ed560-dc35-4498-bd96-bc45575ea7e4,"MULTILINESTRING ((143.59214002 -38.34844696,143.592190804035 -38.3484568612546))"
12424,b74bfb46-1277-4263-9df4-763773ae60d0,4.544563765,fab0e2de-61ec-477b-9cb9-d0f546da7ad9,"MULTILINESTRING ((143.59248861 -38.34766537,143.592493231297 -38.3476245911879))"
12425,c04db72b-c99c-40dc-ae59-b8c39ff3f319,4.606659128,3e3648de-aa85-4636-a760-79b1dcfd0302,"MULTILINESTRING ((143.59215722 -38.34811836,143.592152354963 -38.3481596830595))"
12426,57bd0f98-a643-43f4-9205-2a005e0ba824,4.629566512,75884212-bbf4-44de-8a38-dc46b12ee69a,"MULTILINESTRING ((143.59228764 -38.34764517,143.592292347735 -38.34760362845))"
12427,5f900460-f08d-4d20-b5fd-aefbb910be3a,4.589988132,f30d7d4d-c710-495b-8cd9-28af1a8f5834,"MULTILINESTRING ((143.59200335 -38.34810075,143.591998502569 -38.3481419235159))"
12428,4461c2c8-72df-4dd1-ae0a-bb190a0ad8e8,4.618541217,bb62a46b-cc64-4e32-a7ef-eaeeb2a805aa,"MULTILINESTRING ((143.59211587 -38.34762537,143.592120566523 -38.347583927381))"
12429,4636d7ac-87af-482d-9bcd-1abc797a6120,6.247471821,db82503d-85d3-48a4-b71a-b9b6e31f1a2d,"MULTILINESTRING ((143.5916104 -38.34800424,143.59160380212 -38.3480602816224))"
12430,a9a001fb-5282-48f8-a68e-5bf660ba2912,5.27226572,c8222997-19b2-4170-b0d0-8ed3966ee344,"MULTILINESTRING ((143.59163517 -38.34787073,143.591576490098 -38.3478597540502))"
12431,e8152e8f-0287-41f2-8b58-c02433e679d2,5.562629063,1a8be8b9-3cca-4a47-a442-072a0e15e2ef,"MULTILINESTRING ((143.59167193 -38.34773393,143.59161002229 -38.3477223369834))"
12432,a8e933c9-0555-40b2-9cba-d3839b67ee5b,3.443818318,883a691f-208e-4831-ae83-2f667d8cc860,"MULTILINESTRING ((143.597895645 -38.340791541,143.5979086335 -38.3407622514))"
12433,6ab3e012-779d-4e0e-b278-0a25bae21915,5.295783483,dd0feab8-51aa-4d34-9176-5e47fd5003b5,"MULTILINESTRING ((143.597379932 -38.340557143,143.597367284724 -38.3405104859193))"
12434,7c5b0b1b-ce6e-4d59-b04b-594f1ba489b3,5.214720601,ce46cd92-cb17-4058-9c74-f7af646b12df,"MULTILINESTRING ((143.597097581 -38.340631124,143.597085127317 -38.3405851811006))"
12435,6ff77981-49fb-42e1-bbaa-4a58dc5217c4,5.131462449,8f39846b-db21-4e81-826d-3604fc18b46e,"MULTILINESTRING ((143.596807626 -38.340707097,143.596795371152 -38.3406618876227))"
12436,ad165b0e-5497-450b-afce-02d04ba12d13,5.725518824,8482037c-7930-4215-b2ad-c9c462d9a555,"MULTILINESTRING ((143.59751007 -38.34169085,143.597524158888 -38.3417412222235))"
12437,faa4ba16-1d6d-4b4c-a092-0b0802c69b03,5.615231086,e200a799-7a37-4cb2-8a97-4f39584fc362,"MULTILINESTRING ((143.59736905 -38.34173378,143.597382867501 -38.3417831819302))"
12438,7018b4dd-d1a9-4d39-9dde-c52ec9849654,5.0993415,0968d1e3-7281-4a82-9523-6941dc32d869,"MULTILINESTRING ((143.59753762 -38.34202543,143.597525071954 -38.3419805667722))"
12439,74fd9a7a-a0fc-4935-bbde-db4f2877d984,5.622926625,dec80813-b595-4ee9-979c-b109428ca1e7,"MULTILINESTRING ((143.59723811 -38.34177016,143.597251946438 -38.3418196296352))"
12440,85ca64b6-a68c-4035-bae8-29039ec19a24,5.613353178,4cc3a424-46a0-40e7-a611-ec39fa78db3d,"MULTILINESTRING ((143.59710788 -38.34180634,143.597118671506 -38.3418561900755))"
12441,55b82c44-5adf-4d11-b333-451e312aa157,5.046402853,fdbe62ba-7d05-4460-9ec0-3444789e50ce,"MULTILINESTRING ((143.59736002 -38.34207343,143.597347602221 -38.3420290325174))"
12442,cb4c63a5-64d4-4050-97ba-22f06aa7e3de,5.587331776,74ea5100-4a83-4522-9f72-c2d5e3d6c350,"MULTILINESTRING ((143.59695644 -38.34183993,143.596967181481 -38.3418895489896))"
12443,65438835-af97-4ed1-8ccc-a80d2c3cb019,5.374531452,5c2d545a-1d0b-47e3-8d08-3dc49deedef4,"MULTILINESTRING ((143.59719679 -38.3421276,143.597186457621 -38.3420798708074))"
12444,3a9cb2d5-82d5-49e5-ab98-6749f86ad27f,5.452577532,667de119-528e-4fe5-bb8d-daedc18a79d4,"MULTILINESTRING ((143.59680929 -38.34187244,143.596816391067 -38.3419212416052))"
12445,10d94e74-d14c-440d-9ac7-91ebe067d448,5.610231619,00e76505-eba7-4814-b34c-e683bed1af52,"MULTILINESTRING ((143.59708017 -38.34216015,143.597069384494 -38.3421103276425))"
12446,847889bc-3f63-40dc-a3a3-d7262fff9c7e,5.610231619,9d08ef34-1b78-4bbd-8e43-3599ec3097af,"MULTILINESTRING ((143.59708017 -38.34216015,143.597069384494 -38.3421103276425))"
12447,9cc05617-44c8-41cd-8768-1606de37a877,5.799033324,527f134c-835f-40bb-944a-ece1bf692fe0,"MULTILINESTRING ((143.59698677 -38.34218622,143.596975621528 -38.3421347209653))"
12448,3eb4b853-38e1-4cbf-9359-528c26691db1,14.04745412,24b96fa3-7489-4bf6-8d1e-efa9b665d11b,"MULTILINESTRING ((143.59709169 -38.34241912,143.597064684183 -38.3422943698508))"
12449,0e53da2d-1a44-4e2f-8618-42414f406f94,5.40092658,71a416ca-8acd-4148-af74-c7bf31039b77,"MULTILINESTRING ((143.59646407 -38.34190265,143.596465932526 -38.3419512835835))"
12450,9d3d79ed-5892-457d-a41c-c94d227e4372,7.415502332,358554b1-d591-4991-9ee0-afd69c4292da,"MULTILINESTRING ((143.59664755 -38.34228088,143.596644992741 -38.3422141058218))"
12451,b9697494-2998-4569-9ed0-c131da60a1da,3.998242993,29327a84-dba4-431c-b44d-4efc74c9bf68,"MULTILINESTRING ((143.59539352 -38.34188947,143.595389375489 -38.3419253410452))"
12452,d9f117ad-929a-439d-8872-e8ee192ac3ea,8.604155686,90dae577-0186-43af-8675-a1f590667119,"MULTILINESTRING ((143.59473119 -38.34163977,143.594717907104 -38.3417165736762))"
12453,d6227db6-2a66-4597-b3ba-8cb1d83d1a70,9.613423211,12563b35-afd9-4cb4-82e9-78e83e1abc35,"MULTILINESTRING ((143.59518169 -38.34227595,143.595196530979 -38.3421901372547))"
12454,90aeefca-2258-4bc9-8620-c7539d5d8335,8.454638056,1b77e88e-6b96-4c18-9224-15e04ac4c615,"MULTILINESTRING ((143.59504107 -38.34221612,143.595054122074 -38.3421406509668))"
12455,76848f6f-30e3-4913-8b6a-0609df35b04e,7.040969791,28e5e508-7c59-4297-9627-e58c6c0a7006,"MULTILINESTRING ((143.59486952 -38.34214313,143.594880389686 -38.3420802798607))"
12456,216694d7-81b4-42dc-88ee-c2836e573732,5.819561682,1331ddab-a414-49e1-aeba-c1fe5fe7e2cc,"MULTILINESTRING ((143.59472132 -38.34208007,143.594730304104 -38.3420281225735))"
12457,0ab10930-04bb-4203-b60d-fa9edc2e6b81,6.906720615,2222e922-eabc-4db3-8b14-7e28977d710e,"MULTILINESTRING ((143.59426319 -38.34165358,143.594263158435 -38.3417158010484))"
12458,fbd9d324-9a9e-4ebd-a27d-0cc7df6cfe9b,5.624131996,f2db267b-be19-49d6-8700-d10df279e087,"MULTILINESTRING ((143.59458763 -38.34205096,143.594596312405 -38.3420007570468))"
12459,11416179-4614-4ba6-9b27-ee8002f5fe7d,6.105981154,2433fc02-a116-4ca1-9d1a-7921747b2eff,"MULTILINESTRING ((143.59444079 -38.34205527,143.594444261195 -38.3420003306027))"
12460,477341ea-9fdf-4d0e-8f26-189af6143136,6.679171401,331aaaa0-9646-43e2-8a0a-441a3c6a34b8,"MULTILINESTRING ((143.5939388 -38.34166113,143.5939459058 -38.3417210403))"
12461,1c07782d-01f0-4a16-a021-1f96c559dd4f,6.678299948,fb8b35e5-2e8c-46c1-b72a-bfd87c558543,"MULTILINESTRING ((143.59422813 -38.34206151,143.594228160521 -38.3420013467441))"
12462,dcfd29b9-b088-473e-adaf-28a8dd6e2cfc,7.683990442,c62ecbd2-f746-4856-9a88-ae1a65a0f2c3,"MULTILINESTRING ((143.59367552 -38.34166449,143.593684410479 -38.3417333582677))"
12463,cdb927fe-a269-42a6-8baa-50617e8a4b94,6.881921891,6e2eb15f-b1a5-44f9-b928-1460779a36ff,"MULTILINESTRING ((143.59402192 -38.34206752,143.594021951452 -38.3420055223613))"
12464,1f763779-ca45-46a7-8b43-e39c8a4c8e7b,5.788110241,992a9fae-b17c-4622-aac7-21232f34bee5,"MULTILINESTRING ((143.59508387 -38.34314671,143.595078258623 -38.3431986661284))"
12465,e07df0a1-b705-41a9-b09e-18f652471572,8.730879865,b513a2ea-23eb-43f1-83fd-b433671b27c4,"MULTILINESTRING ((143.59345529 -38.34166729,143.593471164652 -38.3417449444592))"
12466,3c5045cb-38bf-4801-9467-e7235ad484f7,6.591330169,0da0dff2-b88d-468c-91bf-91597f818285,"MULTILINESTRING ((143.59379904 -38.34208213,143.593791413744 -38.3420230547722))"
12467,264a5b92-dd13-401f-b391-40cbec306d92,5.774752909,4069cf84-f87f-40e1-b7c3-5e73a41b0afb,"MULTILINESTRING ((143.594918 -38.3431292,143.594912401572 -38.3431810362284))"
12468,a4861915-5b90-407b-b7c6-31435772ada2,9.917585933,639f82ee-2195-4be9-8d2e-20d99e54a630,"MULTILINESTRING ((143.59326256 -38.34166962,143.5932823432 -38.3417575962))"
12469,6fc7f249-d5c7-47e2-ad36-0da493c541e6,5.643665469,a18f3a3d-22d5-4669-8555-6dde1fc5c7c3,"MULTILINESTRING ((143.5952057 -38.34350591,143.595211171343 -38.3434552504601))"
12470,a776f8a9-7268-4cdb-8045-1847430c8bde,5.761065223,cd5ea854-ae5a-4fe8-9cee-e1dd3fc2deae,"MULTILINESTRING ((143.59475213 -38.3431117,143.594746544842 -38.3431634133629))"
12471,814eca1b-83b8-451e-9e78-6ff7adfdbda9,5.617474917,d3f1ddd6-7e45-4ff4-a444-984a07a4a478,"MULTILINESTRING ((143.59360556 -38.34207974,143.593595346198 -38.3420297768739))"
12472,b6cb384b-1703-4bc2-a327-65d0a2dc3de7,5.747707895,6ffb22d5-785c-498f-9fc8-b72013de48df,"MULTILINESTRING ((143.59458626 -38.34309419,143.594580687791 -38.3431457834629))"
12473,ecbc444a-cff0-4c6c-bc14-6346c61edecd,5.181258485,20a4bec5-adee-458c-8b8d-41cb2c7bd13d,"MULTILINESTRING ((143.59498503 -38.34346808,143.594990053055 -38.3434215711888))"
12474,dc517eeb-55bc-4775-b796-7a5091b9d97d,5.474417666,78882808-a25d-48dd-acd0-36208477aa94,"MULTILINESTRING ((143.59345906 -38.34210527,143.593449106308 -38.3420565792581))"
12475,ec344b07-d2f1-4e83-b713-09806c9702af,5.734215982,16806fe7-9a49-404d-89f0-b0019fd278f4,"MULTILINESTRING ((143.59442313 -38.34307698,143.594417570871 -38.3431284523547))"
12476,a72a0fcd-a9ff-4308-9e98-b113f8a8648a,5.17769208,c4c2d900-620d-4977-ac3b-67a840b0c2be,"MULTILINESTRING ((143.59474909 -38.34344249,143.594754109598 -38.3433960132021))"
12477,239a354d-00bc-4436-ad45-917a56ffaf37,5.72114316,558715a2-9325-42d7-867d-3ebc862fb957,"MULTILINESTRING ((143.59426271 -38.34306005,143.594257163545 -38.3431114050085))"
12478,b8239dac-78a9-4777-91a3-83a9536dd0d9,5.607484881,630d4494-eabc-4a1e-89f9-0e39cd0cb40a,"MULTILINESTRING ((143.59324639 -38.34215894,143.593234000485 -38.3421093747945))"
12479,df6eab3e-ef59-4c3d-90b5-4f88846ba53c,5.174352879,523b9c92-9421-42a0-9e1b-94bb464899f9,"MULTILINESTRING ((143.59451429 -38.34341703,143.59451930636 -38.3433705831759))"
12480,523667ed-f108-4a09-b83a-a6f67a903604,5.71251475,439f3945-4892-43ae-9d0e-d5fa98e784aa,"MULTILINESTRING ((143.59407224 -38.34303974,143.59406670191 -38.3430910175569))"
12481,6743503b-9c3d-438b-ba65-b12ce4abc343,5.624308784,984de9a4-6ba7-437f-958c-c63f27a116f1,"MULTILINESTRING ((143.593019688 -38.342216134,143.593007261313 -38.3421664200851))"
