Street name,class,Lat,Lon,GlobalID,OBJECTID,baseVoltag
78 DENNIS STREET COLAC 3250,EnergyConsumer,-38.33859781,143.591483,serv11341,6341,415V
67 DENNIS STREET COLAC 3250,EnergyConsumer,-38.33820105,143.5908367,serv11343,6343,415V
74 DENNIS STREET COLAC 3250,EnergyConsumer,-38.33860845,143.5911371,serv11344,6344,415V
30 HESSE STREET COLAC 3250,EnergyConsumer,-38.33746248,143.5898705,serv11345,6345,415V
65 DENNIS STREET COLAC 3250,EnergyConsumer,-38.33820602,143.5906626,serv11346,6346,415V
3/63 DENNIS STREET COLAC 3250,EnergyConsumer,-38.33795558,143.5903563,serv11347,6347,415V
2/63 DENNIS STREET COLAC 3250,EnergyConsumer,-38.33805491,143.5903613,serv11348,6348,415V
63 DENNIS STREET COLAC 3250,EnergyConsumer,-38.33805491,143.5903613,serv11349,6349,415V
32 HESSE STREET COLAC 3250,EnergyConsumer,-38.33760877,143.5898799,serv11350,6350,415V
DENNIS STREET COLAC 3250,EnergyConsumer,-38.33821042,143.5905144,serv11351,6351,415V
1/63 DENNIS STREET COLAC 3250,EnergyConsumer,-38.33821426,143.5903872,serv11352,6352,415V
34 HESSE STREET COLAC 3250,EnergyConsumer,-38.33776683,143.589885,serv11353,6353,415V
68 DENNIS STREET COLAC 3250,EnergyConsumer,-38.33862033,143.5907496,serv11354,6354,415V
36 HESSE STREET COLAC 3250,EnergyConsumer,-38.33791429,143.5899055,serv11355,6355,415V
38 HESSE STREET COLAC 3250,EnergyConsumer,-38.33802982,143.5899088,serv11356,6356,415V
3/31 HESSE STREET COLAC 3250,EnergyConsumer,-38.33750256,143.5893358,serv11357,6357,415V
43 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33707642,143.5888414,serv11358,6358,415V
2/42A MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.3374787,143.5891889,serv11359,6359,415V
40 HESSE STREET COLAC 3250,EnergyConsumer,-38.33818497,143.5899103,serv11360,6360,415V
33 HESSE STREET COLAC 3250,EnergyConsumer,-38.33767126,143.589353,serv11361,6361,415V
42 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33748307,143.5890417,serv11362,6362,415V
1/42A MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33748307,143.5890417,serv11363,6363,415V
41 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33708235,143.5886113,serv11364,6364,415V
35 HESSE STREET COLAC 3250,EnergyConsumer,-38.3377986,143.5893592,serv11365,6365,415V
42 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33748876,143.588856,serv11366,6366,415V
37-39 HESSE STREET COLAC 3250,EnergyConsumer,-38.33809285,143.5893735,serv11367,6367,415V
40 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33749312,143.5886337,serv11368,6368,415V
38 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33750171,143.5884317,serv11369,6369,415V
36 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33750562,143.5882817,serv11370,6370,415V
59 DENNIS STREET COLAC 3250,EnergyConsumer,-38.33826054,143.5889108,serv11371,6371,415V
32 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33676499,143.592503,serv11432,6432,415V
34 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33685228,143.5925067,serv11435,6435,415V
36 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33703221,143.5925133,serv11438,6438,415V
38 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33721333,143.5925222,serv11441,6441,415V
29 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33686267,143.5919661,serv11444,6444,415V
31 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33699147,143.5919701,serv11446,6446,415V
42 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33775758,143.592549,serv11449,6449,415V
40 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33775758,143.592549,serv11450,6450,415V
46 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33775758,143.592549,serv11451,6451,415V
44 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33775758,143.592549,serv11452,6452,415V
QUEEN STREET COLAC 3250,EnergyConsumer,-38.33775758,143.592549,serv11453,6453,415V
33 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33741636,143.591993,serv11455,6455,415V
55 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33699604,143.5914952,serv11456,6456,415V
35 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33757718,143.5920034,serv11457,6457,415V
51-53 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33700497,143.5911719,serv11459,6459,415V
37 QUEEN STREET COLAC 3250,EnergyConsumer,-38.337789,143.5920114,serv11460,6460,415V
2/49 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33681116,143.5909058,serv11461,6461,415V
54 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33741099,143.5915122,serv11464,6464,415V
39 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33794593,143.5920191,serv11465,6465,415V
1/49 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33695564,143.5908951,serv11466,6466,415V
49 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33695564,143.5908951,serv11467,6467,415V
52 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33741779,143.5912817,serv11468,6468,415V
41 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33814933,143.5920377,serv11469,6469,415V
40 RAE STREET COLAC 3250,EnergyConsumer,-38.34221957,143.5888974,serv11470,6470,415V
42 RAE STREET COLAC 3250,EnergyConsumer,-38.34221406,143.5890844,serv11471,6471,415V
44 RAE STREET COLAC 3250,EnergyConsumer,-38.34221337,143.5892554,serv11472,6472,415V
46 RAE STREET COLAC 3250,EnergyConsumer,-38.34220824,143.5894497,serv11473,6473,415V
48 RAE STREET COLAC 3250,EnergyConsumer,-38.3422008,143.589688,serv11474,6474,415V
50C RAE STREET COLAC 3250,EnergyConsumer,-38.34218588,143.5900392,serv11475,6475,415V
50 RAE STREET COLAC 3250,EnergyConsumer,-38.34218588,143.5900392,serv11476,6476,415V
50A RAE STREET COLAC 3250,EnergyConsumer,-38.34218588,143.5900392,serv11477,6477,415V
41 RAE STREET COLAC 3250,EnergyConsumer,-38.34181497,143.5884557,serv11478,6478,415V
43 RAE STREET COLAC 3250,EnergyConsumer,-38.34180683,143.5887234,serv11479,6479,415V
47 RAE STREET COLAC 3250,EnergyConsumer,-38.3417963,143.5890698,serv11480,6480,415V
69 HESSE STREET COLAC 3250,EnergyConsumer,-38.34177872,143.5895528,serv11481,6481,415V
1/118-128 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34149095,143.5904878,serv11482,6482,415V
2/118-128 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34148443,143.590709,serv11483,6483,415V
108 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.3411754,143.5895233,serv11484,6484,415V
100-106 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34103698,143.5890337,serv11485,6485,415V
112-116 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34099862,143.5902176,serv11486,6486,415V
BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34098003,143.5908197,serv11487,6487,415V
BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34098003,143.5908197,serv11488,6488,415V
97 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34061499,143.5892074,serv11489,6489,415V
8-9/58 HESSE STREET COLAC 3250,EnergyConsumer,-38.34059287,143.590018,serv11490,6490,415V
109 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34058526,143.5902213,serv11491,6491,415V
111-113 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34057915,143.5903228,serv11492,6492,415V
115 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34057536,143.5904441,serv11493,6493,415V
115A BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.3405745,143.5905496,serv11494,6494,415V
55-59 HESSE STREET COLAC 3250,EnergyConsumer,-38.34056966,143.5894951,serv11495,6495,415V
7/58 HESSE STREET COLAC 3250,EnergyConsumer,-38.34049587,143.5900125,serv11496,6496,415V
6/58 HESSE STREET COLAC 3250,EnergyConsumer,-38.34043912,143.5900093,serv11497,6497,415V
51-53 HESSE STREET COLAC 3250,EnergyConsumer,-38.34040567,143.5894867,serv11498,6498,415V
HESSE STREET COLAC 3250,EnergyConsumer,-38.34039509,143.5900069,serv11499,6499,415V
4/58 HESSE STREET COLAC 3250,EnergyConsumer,-38.34035257,143.5900044,serv11500,6500,415V
5/58 HESSE STREET COLAC 3250,EnergyConsumer,-38.34034569,143.5900883,serv11501,6501,415V
47-49 HESSE STREET COLAC 3250,EnergyConsumer,-38.34030645,143.5894795,serv11502,6502,415V
58 HESSE STREET COLAC 3250,EnergyConsumer,-38.34029681,143.5900013,serv11503,6503,415V
3/58 HESSE STREET COLAC 3250,EnergyConsumer,-38.34029681,143.5900013,serv11504,6504,415V
45 HESSE STREET COLAC 3250,EnergyConsumer,-38.34024343,143.5894761,serv11505,6505,415V
2/58 HESSE STREET COLAC 3250,EnergyConsumer,-38.34024274,143.5899983,serv11506,6506,415V
1/58 HESSE STREET COLAC 3250,EnergyConsumer,-38.34017384,143.5899944,serv11507,6507,415V
56 HESSE STREET COLAC 3250,EnergyConsumer,-38.34002282,143.5899515,serv11508,6508,415V
40 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33983131,143.5899349,serv11509,6509,415V
36-38 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33982802,143.5900547,serv11510,6510,415V
34 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33982476,143.5901704,serv11511,6511,415V
MURRAY STREET COLAC 3250,EnergyConsumer,-38.33981299,143.5902838,serv11512,6512,415V
30 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33981299,143.5902838,serv11513,6513,415V
32 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33981299,143.5902838,serv11514,6514,415V
39 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33940834,143.589923,serv11515,6515,415V
39A MURRAY STREET COLAC 3250,EnergyConsumer,-38.33940834,143.589923,serv11516,6516,415V
39 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33940834,143.589923,serv11517,6517,415V
50 HESSE STREET COLAC 3250,EnergyConsumer,-38.33940834,143.589923,serv11518,6518,415V
6 SUTTON LANE COLAC 3250,EnergyConsumer,-38.33954696,143.594606,serv11618,6618,415V
QUEEN STREET COLAC 3250,EnergyConsumer,-38.34173936,143.5931077,serv11619,6619,415V
177 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34030486,143.5938056,serv11620,6620,415V
140 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34089478,143.593414,serv11621,6621,415V
8-32 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33876767,143.5946171,serv11622,6622,415V
140 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34090298,143.593159,serv11623,6623,415V
76 QUEEN STREET COLAC 3250,EnergyConsumer,-38.34162771,143.5927341,serv11624,6624,415V
175 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34047507,143.5934028,serv11625,6625,415V
74 QUEEN STREET COLAC 3250,EnergyConsumer,-38.34145365,143.5927251,serv11626,6626,415V
2-6 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33893645,143.5939587,serv11627,6627,415V
2A MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33901815,143.5936526,serv11628,6628,415V
75 QUEEN STREET COLAC 3250,EnergyConsumer,-38.34134807,143.5921821,serv11629,6629,415V
64 QUEEN STREET COLAC 3250,EnergyConsumer,-38.3404937,143.5926756,serv11630,6630,415V
MURRAY STREET COLAC 3250,EnergyConsumer,-38.33898156,143.5934465,serv11631,6631,415V
60-62 QUEEN STREET COLAC 3250,EnergyConsumer,-38.34026332,143.592661,serv11632,6632,415V
69-71 QUEEN STREET COLAC 3250,EnergyConsumer,-38.34100321,143.5921747,serv11633,6633,415V
58 QUEEN STREET COLAC 3250,EnergyConsumer,-38.339906,143.5926468,serv11634,6634,415V
63-67 QUEEN STREET COLAC 3250,EnergyConsumer,-38.3404286,143.5921449,serv11635,6635,415V
QUEEN STREET COLAC 3250,EnergyConsumer,-38.33917269,143.5926185,serv11636,6636,415V
57-61 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33996874,143.592121,serv11637,6637,415V
52-56 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33890413,143.5926053,serv11638,6638,415V
4 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33977728,143.5918769,serv11639,6639,415V
1 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33934683,143.592115,serv11640,6640,415V
MURRAY STREET COLAC 3250,EnergyConsumer,-38.33978438,143.5916217,serv11641,6641,415V
127 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.33978438,143.5916217,serv11642,6642,415V
6 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33978438,143.5916217,serv11643,6643,415V
49 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33888977,143.5920683,serv11644,6644,415V
3-11 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33935243,143.5917406,serv11645,6645,415V
47 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33876652,143.5920624,serv11646,6646,415V
8-14 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33978297,143.5912811,serv11647,6647,415V
13 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33937001,143.5913502,serv11648,6648,415V
16-20 MURRAY STREET COLAC 3250,EnergyConsumer,-38.3397934,143.5909346,serv11649,6649,415V
15 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33937001,143.5911689,serv11650,6650,415V
22 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33980863,143.5907516,serv11651,6651,415V
17 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33937602,143.5909745,serv11652,6652,415V
1/24 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33980169,143.5906593,serv11653,6653,415V
2/24 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33980169,143.5906593,serv11654,6654,415V
24 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33980169,143.5906593,serv11655,6655,415V
19 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33937866,143.5908887,serv11656,6656,415V
26 MURRAY STREET COLAC 3250,EnergyConsumer,-38.3398073,143.5904728,serv11657,6657,415V
28 MURRAY STREET COLAC 3250,EnergyConsumer,-38.3398073,143.5904728,serv11658,6658,415V
MURRAY STREET COLAC 3250,EnergyConsumer,-38.3398073,143.5904728,serv11659,6659,415V
21 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33938413,143.5907085,serv11660,6660,415V
23 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33939041,143.5905057,serv11661,6661,415V
25 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33939041,143.5905057,serv11662,6662,415V
MURRAY STREET COLAC 3250,EnergyConsumer,-38.33939041,143.5905057,serv11663,6663,415V
29 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33939304,143.5903282,serv11664,6664,415V
MURRAY STREET COLAC 3250,EnergyConsumer,-38.33939304,143.5903282,serv11665,6665,415V
27 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33939304,143.5903282,serv11666,6666,415V
31-33 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33941074,143.590254,serv11667,6667,415V
35-37 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33941216,143.5901293,serv11668,6668,415V
42-48 HESSE STREET COLAC 3250,EnergyConsumer,-38.33876563,143.5899315,serv11669,6669,415V
15 POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33851099,143.5969212,serv11670,6670,415V
1 LITTLE WOODS STREET COLAC 3250,EnergyConsumer,-38.33863147,143.5967066,serv11671,6671,415V
3 LITTLE WOODS STREET COLAC 3250,EnergyConsumer,-38.33868144,143.5965181,serv11672,6672,415V
42 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33819305,143.5967633,serv11673,6673,415V
40 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.3382508,143.5965455,serv11674,6674,415V
38 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.3382971,143.5963708,serv11675,6675,415V
36 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33833559,143.5962256,serv11676,6676,415V
41 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33793875,143.5964104,serv11677,6677,415V
34 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.3383759,143.5960736,serv11678,6678,415V
11 COOPERS COURT COLAC 3250,EnergyConsumer,-38.33849212,143.5959627,serv11679,6679,415V
9 COOPERS COURT COLAC 3250,EnergyConsumer,-38.33852736,143.5958313,serv11680,6680,415V
7 COOPERS COURT COLAC 3250,EnergyConsumer,-38.33858974,143.5957043,serv11681,6681,415V
35-39 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33805436,143.5959729,serv11682,6682,415V
5 COOPERS COURT COLAC 3250,EnergyConsumer,-38.33862526,143.5955672,serv11683,6683,415V
3 COOPERS COURT COLAC 3250,EnergyConsumer,-38.3386387,143.5954145,serv11684,6684,415V
1 COOPERS COURT COLAC 3250,EnergyConsumer,-38.33867264,143.5952869,serv11685,6685,415V
MURRAY STREET COLAC 3250,EnergyConsumer,-38.33863841,143.5950976,serv11686,6686,415V
MURRAY STREET COLAC 3250,EnergyConsumer,-38.33863841,143.5950976,serv11687,6687,415V
20/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11688,6688,415V
10/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11689,6689,415V
18/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11690,6690,415V
8/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11691,6691,415V
12/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11692,6692,415V
21/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11693,6693,415V
11/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11694,6694,415V
6/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11695,6695,415V
15/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11696,6696,415V
1/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11697,6697,415V
19/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11698,6698,415V
4/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11699,6699,415V
9/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11700,6700,415V
7/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11701,6701,415V
5/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11702,6702,415V
16/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11703,6703,415V
3/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11704,6704,415V
17/31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33824339,143.5952575,serv11705,6705,415V
31 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.3382439,143.5952555,serv11706,6706,415V
9A POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33706566,143.5956822,serv11707,6707,415V
POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33742654,143.5950724,serv11708,6708,415V
1-29 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33854179,143.5941398,serv11709,6709,415V
R/38 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33717246,143.5939555,serv11710,6710,415V
100 DENNIS STREET COLAC 3250,EnergyConsumer,-38.3383802,143.5931076,serv11711,6711,415V
50 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33869255,143.5925949,serv11713,6713,415V
48 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33855535,143.5925881,serv11714,6714,415V
R/36 QUEEN STREET COLAC 3250,EnergyConsumer,-38.3370147,143.5930882,serv11716,6716,415V
43-45 QUEEN STREET COLAC 3250,EnergyConsumer,-38.33860926,143.5920548,serv11718,6718,415V
21 POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33888068,143.5970815,serv11719,6719,415V
23 POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33903487,143.5971474,serv11720,6720,415V
2 LITTLE WOODS STREET COLAC 3250,EnergyConsumer,-38.3389512,143.5966318,serv11721,6721,415V
4 LITTLE WOODS STREET COLAC 3250,EnergyConsumer,-38.33900508,143.596436,serv11722,6722,415V
12 COOPERS COURT COLAC 3250,EnergyConsumer,-38.33878064,143.5960944,serv11723,6723,415V
6 LITTLE WOODS STREET COLAC 3250,EnergyConsumer,-38.33903274,143.5963307,serv11724,6724,415V
10 COOPERS COURT COLAC 3250,EnergyConsumer,-38.33881782,143.5959561,serv11725,6725,415V
2 NICHOLAS STREET COLAC 3250,EnergyConsumer,-38.33939697,143.5964248,serv11726,6726,415V
8 COOPERS COURT COLAC 3250,EnergyConsumer,-38.3388288,143.595808,serv11727,6727,415V
11 MAXFIELD LANE COLAC 3250,EnergyConsumer,-38.33899027,143.5959253,serv11728,6728,415V
4 NICHOLAS STREET COLAC 3250,EnergyConsumer,-38.33954208,143.5964846,serv11729,6729,415V
6 NICHOLAS STREET COLAC 3250,EnergyConsumer,-38.33967598,143.596577,serv11730,6730,415V
9 MAXFIELD LANE COLAC 3250,EnergyConsumer,-38.33901215,143.5958345,serv11731,6731,415V
6 COOPERS COURT COLAC 3250,EnergyConsumer,-38.33886461,143.5956664,serv11732,6732,415V
8 NICHOLAS STREET COLAC 3250,EnergyConsumer,-38.3398189,143.5966381,serv11733,6733,415V
7 MAXFIELD LANE COLAC 3250,EnergyConsumer,-38.33902107,143.5957255,serv11734,6734,415V
12 MAXFIELD LANE COLAC 3250,EnergyConsumer,-38.33922226,143.5958934,serv11735,6735,415V
4 COOPERS COURT COLAC 3250,EnergyConsumer,-38.3388823,143.5955209,serv11736,6736,415V
5 MAXFIELD LANE COLAC 3250,EnergyConsumer,-38.33904522,143.595633,serv11737,6737,415V
10 MAXFIELD LANE COLAC 3250,EnergyConsumer,-38.33924455,143.5957975,serv11738,6738,415V
1 HARRIS STREET COLAC 3250,EnergyConsumer,-38.33951993,143.5960794,serv11739,6739,415V
3 MAXFIELD LANE COLAC 3250,EnergyConsumer,-38.33904087,143.5955298,serv11740,6740,415V
2 COOPERS COURT COLAC 3250,EnergyConsumer,-38.3389101,143.595382,serv11741,6741,415V
8 MAXFIELD LANE COLAC 3250,EnergyConsumer,-38.33926131,143.5957007,serv11742,6742,415V
5 NICHOLAS STREET COLAC 3250,EnergyConsumer,-38.33979767,143.596252,serv11743,6743,415V
1 MAXFIELD LANE COLAC 3250,EnergyConsumer,-38.33906381,143.5954335,serv11744,6744,415V
7 NICHOLAS STREET COLAC 3250,EnergyConsumer,-38.33991229,143.596301,serv11745,6745,415V
3 HARRIS STREET COLAC 3250,EnergyConsumer,-38.3395639,143.5959135,serv11746,6746,415V
6 MAXFIELD LANE COLAC 3250,EnergyConsumer,-38.33928802,143.5956102,serv11747,6747,415V
9 NICHOLAS STREET COLAC 3250,EnergyConsumer,-38.34005596,143.5963623,serv11748,6748,415V
4 MAXFIELD LANE COLAC 3250,EnergyConsumer,-38.33931985,143.5955158,serv11749,6749,415V
11 NICHOLAS STREET COLAC 3250,EnergyConsumer,-38.34020654,143.5964265,serv11750,6750,415V
5 HARRIS STREET COLAC 3250,EnergyConsumer,-38.33961117,143.595735,serv11751,6751,415V
2 MAXFIELD LANE COLAC 3250,EnergyConsumer,-38.3393408,143.5954203,serv11752,6752,415V
7 HARRIS STREET COLAC 3250,EnergyConsumer,-38.33965315,143.5955766,serv11753,6753,415V
7 HARRIS STREET COLAC 3250,EnergyConsumer,-38.33965845,143.5955566,serv11754,6754,415V
1 SUTTON LANE COLAC 3250,EnergyConsumer,-38.33938073,143.5952466,serv11755,6755,415V
7A HARRIS STREET COLAC 3250,EnergyConsumer,-38.33967679,143.5954874,serv11756,6756,415V
2-4 HARRIS STREET COLAC 3250,EnergyConsumer,-38.33991294,143.5957296,serv11757,6757,415V
2 SUTTON LANE COLAC 3250,EnergyConsumer,-38.3394122,143.5951353,serv11758,6758,415V
9 HARRIS STREET COLAC 3250,EnergyConsumer,-38.33970316,143.5953868,serv11759,6759,415V
3 SUTTON LANE COLAC 3250,EnergyConsumer,-38.33945531,143.5949758,serv11760,6760,415V
11 HARRIS STREET COLAC 3250,EnergyConsumer,-38.33971104,143.5952019,serv11761,6761,415V
4 SUTTON LANE COLAC 3250,EnergyConsumer,-38.33948642,143.5948615,serv11762,6762,415V
9 GEORGE STREET COLAC 3250,EnergyConsumer,-38.34057503,143.5960032,serv11763,6763,415V
5 SUTTON LANE COLAC 3250,EnergyConsumer,-38.33952054,143.5947206,serv11764,6764,415V
6 HARRIS STREET COLAC 3250,EnergyConsumer,-38.33994997,143.5950273,serv11765,6765,415V
158 BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.34085393,143.5946836,serv11766,6766,415V
WALLACE STREET COLAC 3250,EnergyConsumer,-38.34121671,143.5948418,serv11767,6767,415V
BROMFIELD STREET COLAC 3250,EnergyConsumer,-38.3408673,143.5943292,serv11768,6768,415V
24 POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33863027,143.5974219,serv11818,6818,415V
1/22 POLWARTH STREET COLAC 3250,EnergyConsumer,-38.3384896,143.5974577,serv11819,6819,415V
22 POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33846752,143.5973537,serv11820,6820,415V
22 POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33846752,143.5973537,serv11821,6821,415V
2/22 POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33844374,143.5975581,serv11822,6822,415V
44-48 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33804676,143.5973114,serv11823,6823,415V
50 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33804676,143.5973114,serv11824,6824,415V
MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33804671,143.5973116,serv11825,6825,415V
52-56 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.337914,143.5978095,serv11826,6826,415V
43 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33788083,143.5966295,serv11827,6827,415V
45 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.3377702,143.5970442,serv11828,6828,415V
49 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33768002,143.5973846,serv11829,6829,415V
51 MURRAY STREET E COLAC 3250,EnergyConsumer,-38.33763231,143.5975648,serv11830,6830,415V
13A POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33762196,143.5965453,serv11831,6831,415V
13 POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33747531,143.5964824,serv11832,6832,415V
POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33745586,143.5970725,serv11833,6833,415V
18 POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33740585,143.5968881,serv11834,6834,415V
18 POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33740585,143.5968881,serv11835,6835,415V
18A POLWARTH STREET COLAC 3250,EnergyConsumer,-38.33740585,143.5968881,serv11836,6836,415V
