row_id,EnergyConsumer.mRID,name,Location.xPosition,Location.yPosition,p,q,p_fixed,q_fixed
6180,9f8e544a-6ea8-44b6-8507-e62c570ce77e,65 CHURCH STREET COLAC 3250,143.6005697,-38.33961696,0,0,0,0
6181,a8e8792d-e283-4e0a-bd97-00af5d5dfe9d,14 FENWICK STREET COLAC 3250,143.5993783,-38.33960289,0,0,0,0
6182,bf00b520-1a0e-4559-93aa-5b2d2469f2ea,16 FENWICK STREET COLAC 3250,143.599602,-38.33954278,0,0,0,0
6183,955a8d70-ad6b-4daf-a292-102dd858d641,7 DOUGLAS STREET COLAC 3250,143.6033755,-38.33953317,0,0,0,0
6184,41891593-6ccc-497e-afd8-1ef905dc07bf,18 FENWICK STREET COLAC 3250,143.59982,-38.33948423,0,0,0,0
6185,f9081e32-548b-4763-ab42-c65844eef59c,63 CHURCH STREET COLAC 3250,143.6005034,-38.33946187,0,0,0,0
6186,7cdc908e-2a15-4561-bc73-363567232f6d,60 CHURCH STREET COLAC 3250,143.6009394,-38.33945398,0,0,0,0
6187,50c10b28-b5ac-4c29-a39e-6057bc640ad3,20 FENWICK STREET COLAC 3250,143.6000021,-38.33943537,0,0,0,0
6188,f641c32a-1a09-4407-ac0e-8bf8715e4ced,61 CHURCH STREET COLAC 3250,143.600439,-38.33931137,0,0,0,0
6189,b0aca915-5481-41df-b02b-f39712672e6f,58 CHURCH STREET COLAC 3250,143.6008657,-38.33928229,0,0,0,0
6190,8d2655e1-44d4-45f4-8423-288efe152752,16 WOODS STREET COLAC 3250,143.5993718,-38.33924038,0,0,0,0
6191,29da8a63-8124-4e8f-b639-927b7c23f184,56 CHURCH STREET COLAC 3250,143.600792,-38.33911061,0,0,0,0
6192,c4ae67ee-5518-4b44-9689-d4723bde39ff,14 WOODS STREET COLAC 3250,143.5992983,-38.33906866,0,0,0,0
6193,1e4c7f27-47f1-46a6-ae3b-b8a5526cae1a,59 CHURCH STREET COLAC 3250,143.6002977,-38.33897607,0,0,0,0
6194,478bcd34-bdbc-4dfc-9c29-d2799f4ab84a,54 CHURCH STREET COLAC 3250,143.6007184,-38.33893893,0,0,0,0
6195,1ec4d54e-01ed-4c51-b294-24aa9f7856d1,57 CHURCH STREET COLAC 3250,143.6002287,-38.33881506,0,0,0,0
6196,2b8d7271-a9a3-4857-a7a0-ee5cb1e590ad,52 CHURCH STREET COLAC 3250,143.6006447,-38.33876725,0,0,0,0
6197,97cd81b4-c5b1-4c7d-94ff-290b160b1be2,55 CHURCH STREET COLAC 3250,143.6001662,-38.33866904,0,0,0,0
6198,ae67fd39-ac54-4dde-b2c8-7164570bd29d,50 CHURCH STREET COLAC 3250,143.600571,-38.33859557,0,0,0,0
6199,e81068d9-c99d-46ed-8243-c2759cf1fb84,53 CHURCH STREET COLAC 3250,143.6000835,-38.33848443,0,0,0,0
6200,6c894f47-9b90-4605-a84d-ace0b2d6ca49,48 CHURCH STREET COLAC 3250,143.6005021,-38.33843499,0,0,0,0
6201,5c66d8af-3bc7-48b0-ab37-3e829c2e4f78,51 CHURCH STREET COLAC 3250,143.6000262,-38.33834066,0,0,0,0
6202,d88ebb88-1878-49f6-9d70-9ea9650ba572,48A CHURCH STREET COLAC 3250,143.6004189,-38.33824129,0,0,0,0
6203,15e0cd0a-6235-4f9b-8af1-501537e3e54c,49 CHURCH STREET COLAC 3250,143.5999344,-38.33812774,0,0,0,0
6204,bc91060d-bc70-48a4-a9ac-1191b2a2e524,46 CHURCH STREET COLAC 3250,143.6003409,-38.33801645,0,0,0,0
6205,b413e622-63b9-4e70-94f5-8006a227d4a7,44 CHURCH STREET COLAC 3250,143.6002651,-38.33788289,0,0,0,0
6206,73a47ed2-5a7d-4cd5-9936-59f44a074d91,7 PELL COURT COLAC 3250,143.6010277,-38.33787647,0,0,0,0
6207,e027387d-4ddb-4c66-874a-0d87494b41a1,8 PELL COURT COLAC 3250,143.601451,-38.33777168,0,0,0,0
6208,10eecd37-49e8-4123-9626-af413607a2d4,42 CHURCH STREET COLAC 3250,143.6001969,-38.33772393,0,0,0,0
6209,410fb99c-a010-4bca-ba5e-8a21cbadbb3d,5 PELL COURT COLAC 3250,143.6009884,-38.33767329,0,0,0,0
6210,ac49ce1f-a6d0-4fe0-9d32-4d7235c39039,6 PELL COURT COLAC 3250,143.6013299,-38.33758535,0,0,0,0
6211,a4104b0d-33ef-41ef-9ee6-d38914bfaa52,3 PELL COURT COLAC 3250,143.6009309,-38.33754153,0,0,0,0
6212,80e006a1-166d-48eb-ab78-164b3a1cbe54,1 PELL COURT COLAC 3250,143.6008732,-38.33740959,0,0,0,0
6213,48b6bb89-393c-40c8-a82c-63201b120f69,76 MURRAY STREET E COLAC 3250,143.6003417,-38.33723923,0,0,0,0
6214,7e601510-426f-48ad-be9e-694f041d9006,78 MURRAY STREET E COLAC 3250,143.6005401,-38.33718605,0,0,0,0
6215,229e82c7-9326-44c2-878f-d874cde5f450,80 MURRAY STREET E COLAC 3250,143.6007383,-38.33713292,0,0,0,0
6216,2a81bcb9-2204-4bdc-bec9-6bf1f337cc29,21 FOREST STREET COLAC 3250,143.6055617,-38.34137231,0,0,0,0
6217,3f744dea-7e7f-4d38-9045-62690099e365,4 PARKINSON STREET COLAC EAST 3250,143.6082558,-38.33593327,0,0,0,0
6218,5847b40a-60b0-4afc-bc38-0ba02819d17d,101-103 WALLACE STREET COLAC 3250,143.6049975,-38.34077611,0,0,0,0
6219,9e63fe5f-6bdd-433d-a86f-be1ccdfb9b55,18-24 FOREST STREET COLAC EAST 3250,143.6064081,-38.33772469,0,0,0,0
6220,fcebc20f-6dec-4978-94f4-aafa09d5131f,18-24 FOREST STREET COLAC EAST 3250,143.6064081,-38.33772469,0,0,0,0
6221,40eae56e-3e38-49b3-8978-62210d294e3f,16 FOREST STREET COLAC EAST 3250,143.606499,-38.33721828,0,0,0,0
6222,eed708d1-5523-40c1-8ccc-f7a4ffcf9da3,14 FOREST STREET COLAC EAST 3250,143.6065319,-38.33703644,0,0,0,0
6223,05c99e4c-c38a-4c54-8b89-de94f69981d1,7-15 FOREST STREET COLAC EAST 3250,143.6065319,-38.33703644,0,0,0,0
6224,2b87fb60-ad84-455b-8727-b77872276a92,FOREST STREET COLAC EAST 3250,143.6065319,-38.33703644,0,0,0,0
6225,f725d436-405d-48cb-a6d0-525475d5a59d,103 BRUCE STREET COLAC 3250,143.6048471,-38.33986295,0,0,0,0
6226,631ba6e7-028c-4cc6-9a79-ff6f34080ae4,12 FOREST STREET COLAC EAST 3250,143.6065647,-38.3368547,0,0,0,0
6227,589519ee-5485-40de-8f1a-421d82eb9287,8-10 FOREST STREET COLAC EAST 3250,143.6066139,-38.33658253,0,0,0,0
6228,3ef7a0c4-4500-4521-b537-3b247e9a93ba,101 BRUCE STREET COLAC 3250,143.60477,-38.33971252,0,0,0,0
6229,b09009ad-a257-45b3-9ff2-e08f05ec496c,4-6 FOREST STREET COLAC EAST 3250,143.6066792,-38.33622137,0,0,0,0
6230,961c7555-f443-4b06-a06c-4fa92b12af17,99 BRUCE STREET COLAC 3250,143.6046959,-38.33954095,0,0,0,0
6231,d0460f8b-4a2a-41e6-ad70-294db52d3563,2 FOREST STREET COLAC EAST 3250,143.6067252,-38.33600854,0,0,0,0
6232,73491d57-2e1d-4dd6-883d-310f2d261338,17 FOREST STREET COLAC 3250,143.6061784,-38.33671356,0,0,0,0
6233,9e310253-cd45-44d1-a93e-4579af5952b4,97 BRUCE STREET COLAC 3250,143.6046218,-38.33936939,0,0,0,0
6234,3bb33d37-7c58-422c-b103-55afa43bedd3,17 FOREST STREET COLAC 3250,143.6062196,-38.33647865,0,0,0,0
6235,cb51c8b9-610f-4cc4-8b3d-800b4a70d770,FOREST STREET COLAC 3250,143.6062278,-38.3364215,0,0,0,0
6236,da18092a-6dbd-4acc-8e83-75b90e5df6af,95 BRUCE STREET COLAC 3250,143.6045476,-38.33919783,0,0,0,0
6237,1449c16f-a929-4f02-b0ee-5f3bcf960142,14 DOUGLAS STREET COLAC 3250,143.6039784,-38.33992383,0,0,0,0
6238,4d4d44c8-4296-4326-8204-2e36509af74b,93 BRUCE STREET COLAC 3250,143.6044735,-38.33902626,0,0,0,0
6239,526c8365-83bf-452b-b745-7b2a69828f7c,12 DOUGLAS STREET COLAC 3250,143.6039042,-38.33975227,0,0,0,0
6240,10660da8-2c3b-4d8f-baf7-79a94ea613f9,91 BRUCE STREET COLAC 3250,143.6043994,-38.3388547,0,0,0,0
6241,92da5ff5-b0e5-443d-92a0-9f7a3f488029,1 FOREST STREET COLAC 3250,143.6058196,-38.33639768,0,0,0,0
6242,a9d43e41-4193-44e7-a22b-3ba64ae3afb9,FOREST STREET COLAC 3250,143.6058196,-38.33639768,0,0,0,0
6243,0687640e-1355-4fbf-975e-dacb2a1fa286,3 FOREST STREET COLAC 3250,143.6058196,-38.33639768,0,0,0,0
6244,24a4a9f7-4b77-4f4e-b697-f790a279df7b,10 DOUGLAS STREET COLAC 3250,143.6038301,-38.3395807,0,0,0,0
6245,3c5d9be9-947e-4717-ac5e-560b54dc7ebe,89 BRUCE STREET COLAC 3250,143.6043253,-38.33868313,0,0,0,0
6246,d1de7882-0337-402d-aac2-cb2bb51e1262,8 DOUGLAS STREET COLAC 3250,143.603756,-38.33940914,0,0,0,0
6247,56319dbd-0ae2-45b4-86a6-3c5745dd0f86,98 BRUCE STREET COLAC 3250,143.6044993,-38.33806528,0,0,0,0
6248,d6f4f543-9609-4a2b-8cab-d15fad3d141c,87 BRUCE STREET COLAC 3250,143.6042452,-38.33848603,0,0,0,0
6249,de1c2816-41c9-4b67-8884-3fd48f3c97e3,6 DOUGLAS STREET COLAC 3250,143.6036765,-38.33922062,0,0,0,0
6250,f6afd373-6a65-434d-be79-83e78c80b6a7,85 BRUCE STREET COLAC 3250,143.6041762,-38.33832806,0,0,0,0
6251,b88f02e3-7dd7-4852-a17a-a76e53d76c32,2 DOUGLAS STREET COLAC 3250,143.6035882,-38.33900411,0,0,0,0
6252,8b4bd898-1826-4811-9a35-5ef1e4d50465,83 BRUCE STREET COLAC 3250,143.6040669,-38.33807262,0,0,0,0
6253,5b8b4f4a-d6c0-45d2-b7cf-e693e6156710,5 DOUGLAS STREET COLAC 3250,143.6032985,-38.33934509,0,0,0,0
6254,8a4380e0-4a52-4d35-933e-9de719827f7e,BRUCE STREET COLAC 3250,143.6042851,-38.33756269,0,0,0,0
6255,99229bb2-87a3-4dfd-9523-ccc0aeb737dc,3 DOUGLAS STREET COLAC 3250,143.6032292,-38.33919981,0,0,0,0
6256,7129568e-c026-4b36-939f-08b999255794,2A DOUGLAS STREET COLAC 3250,143.6034641,-38.33869754,0,0,0,0
6257,f233f747-6e8c-4b03-ac1c-03aad3e84f9e,BRUCE STREET COLAC 3250,143.6039607,-38.33782392,0,0,0,0
6258,2979e8b1-24e7-40a0-9426-039b1168d90a,82 BRUCE STREET COLAC 3250,143.6041649,-38.33728658,0,0,0,0
6259,a4dff947-bd6f-482d-aa54-99795d9be78c,1 DOUGLAS STREET COLAC 3250,143.6031283,-38.33896621,0,0,0,0
6260,f19e9b51-05ca-4b6f-9016-beaf39fc9bd4,79-81 BRUCE STREET COLAC 3250,143.6038495,-38.33756895,0,0,0,0
6261,79ec7096-e68f-417b-83ec-816b12e3de4c,77 BRUCE STREET COLAC 3250,143.6037322,-38.33730019,0,0,0,0
6262,d8cd3886-914e-4502-ba28-403e00ee04f0,74-80 BRUCE STREET COLAC 3250,143.6039705,-38.33683096,0,0,0,0
6263,4fb11846-9242-4219-92f6-4693522180c0,75 BRUCE STREET COLAC 3250,143.6036558,-38.33712513,0,0,0,0
6264,dbef1b4e-3975-4fe8-8e54-1456390de6ef,73 BRUCE STREET COLAC 3250,143.603592,-38.3369788,0,0,0,0
6265,39e40731-3813-48c9-b598-087a73bb8df4,16 SAUNDERS STREET COLAC EAST 3250,143.610868,-38.33328093,0,0,0,0
6266,8eb596ee-8b27-4eef-a66b-dd3e1d6a3f0a,14 SAUNDERS STREET COLAC EAST 3250,143.6105588,-38.33324598,0,0,0,0
6267,ba0bbcd5-8332-463d-a9cb-953847cccf6e,12 SAUNDERS STREET COLAC EAST 3250,143.6101692,-38.33320191,0,0,0,0
6268,f30f0560-6230-4e86-a0bd-33dda21a3d2f,17-19 SAUNDERS STREET COLAC EAST 3250,143.6109106,-38.33295807,0,0,0,0
6269,65f4618c-ce97-4c61-9a05-0e731d490b40,15 SAUNDERS STREET COLAC EAST 3250,143.6105368,-38.33291185,0,0,0,0
6270,cb3d1106-23f2-4fe6-9077-b2eec614eb95,13 SAUNDERS STREET COLAC EAST 3250,143.6103395,-38.33289352,0,0,0,0
6271,10b9ebdc-5f79-44ab-b171-e7e258b05526,11 SAUNDERS STREET COLAC EAST 3250,143.6101118,-38.33286777,0,0,0,0
6272,20117db9-5edc-4a30-ac34-624025948de9,9 SAUNDERS STREET COLAC EAST 3250,143.609884,-38.33284202,0,0,0,0
6273,c988ebe9-c617-4ce1-a4d9-d077d7a6c2e4,7 SAUNDERS STREET COLAC EAST 3250,143.6096562,-38.33281627,0,0,0,0
6274,a85af9a7-9ee0-479c-ac7b-6a75bf7e21af,5 SAUNDERS STREET COLAC EAST 3250,143.6094108,-38.3327865,0,0,0,0
6275,403141b1-1c89-42db-b570-6cdd2c2c7cc3,DARCY STREET COLAC EAST 3250,143.6102275,-38.33223779,0,0,0,0
6276,69911dcb-447c-4328-8fb4-1b6df87a5822,30 CLARK STREET COLAC EAST 3250,143.6089867,-38.33175325,0,0,0,0
6277,0b3ecfbc-4b04-46c3-bd9b-0e70fe0c00cc,37-51 DARCY STREET COLAC EAST 3250,143.6098131,-38.3317235,0,0,0,0
6278,cb37f51b-c539-4fd4-814f-98ec23fe7f5e,10 ROSCOE STREET COLAC EAST 3250,143.6081135,-38.33165585,0,0,0,0
6279,706df506-eaf1-444a-8073-d7e461c4b6a0,5 ROSCOE STREET COLAC EAST 3250,143.6086197,-38.33138133,0,0,0,0
6280,6df7a3c7-9847-4819-8630-67b79f170bb6,7-9 ROSCOE STREET COLAC EAST 3250,143.6082838,-38.33134628,0,0,0,0
6281,82c12f0a-ecbd-46d8-bd78-74552c6c2d85,20 CLARK STREET COLAC EAST 3250,143.607614,-38.33106935,0,0,0,0
6282,d80169fb-028f-48f0-b857-9ff137e5ca2c,18 CLARK STREET COLAC EAST 3250,143.6076464,-38.33088993,0,0,0,0
6283,f70008d5-4e87-4c43-97c6-363fa97e938e,17 CLARK STREET COLAC 3250,143.6072548,-38.33069242,0,0,0,0
6284,48304d0a-d059-4f63-9daa-785da994c8ea,10 MARRINER STREET COLAC EAST 3250,143.6120349,-38.33068595,0,0,0,0
6285,07289ffc-9436-4e4f-8d7a-25537a5ae172,16 CLARK STREET COLAC EAST 3250,143.6076934,-38.33062954,0,0,0,0
6286,b023a835-a64d-45d1-8fb6-c25c7b452f4e,2-8 MARRINER STREET COLAC EAST 3250,143.6111865,-38.33058758,0,0,0,0
6287,f8c2a15f-6e3e-45bd-b9db-a0afeb210e94,7 COADS LANE COLAC 3250,143.6069727,-38.33047552,0,0,0,0
6288,ef651d86-eb78-4108-bf28-1aaf248b10ee,11-27 MARRINER STREET COLAC EAST 3250,143.6127197,-38.33042623,0,0,0,0
6289,419524a9-c296-4709-8fc7-cb47929ecfad,18-28 DALTON STREET COLAC EAST 3250,143.6096698,-38.33040526,0,0,0,0
6290,80a673e6-1c52-4603-820d-9d2226e2ccff,16 DALTON STREET COLAC EAST 3250,143.6092204,-38.33035181,0,0,0,0
6291,d136adf1-d155-4948-9b21-589d2a4042ac,15 CLARK STREET COLAC 3250,143.6073288,-38.33031464,0,0,0,0
6292,962c5bdd-0ca4-4d72-9379-88b81c1b52bc,1-9 MARRINER STREET COLAC EAST 3250,143.6115484,-38.33028829,0,0,0,0
6293,ba53d534-2580-488c-84c4-1d159fe4dd36,2-14 DALTON STREET COLAC EAST 3250,143.6082984,-38.33024248,0,0,0,0
6294,6f9438d5-84b7-41ce-8e10-68ec69a46ed0,1 TRISTANIA DRIVE COLAC EAST 3250,143.6101611,-38.33013494,0,0,0,0
6295,967f9b0f-804a-47e0-9592-d1cbfbdbd13f,13 CLARK STREET COLAC 3250,143.6073627,-38.33011802,0,0,0,0
6296,82e05817-6ac0-4545-ae07-55ce466b8d6d,1 DALTON STREET COLAC EAST 3250,143.6080778,-38.3298908,0,0,0,0
6297,721c919e-af34-443e-b884-ad17af364047,11 CLARK STREET COLAC 3250,143.6074163,-38.32987114,0,0,0,0
6298,3552606c-2cc5-435f-9e37-44c90270a608,9 CLARK STREET COLAC 3250,143.6074687,-38.32959323,0,0,0,0
6299,a552b736-0df1-4190-8171-e1bf7db1233a,7A CLARK STREET COLAC 3250,143.6075087,-38.32932741,0,0,0,0
6300,fb9c8fea-62fc-41e2-9416-64d3dbb8b1bf,7 CLARK STREET COLAC 3250,143.6075622,-38.32909719,0,0,0,0
6301,0b139895-908b-46de-8b5f-5acebc78dfde,5A CLARK STREET COLAC 3250,143.6075941,-38.32887067,0,0,0,0
6302,cc3f4453-8d83-467a-9fab-21e9bf00fb61,5 CLARK STREET COLAC 3250,143.6076358,-38.32863876,0,0,0,0
6303,d4ce06fe-f929-4469-93b4-a416333fde00,1 TRISTANIA DRIVE COLAC EAST 3250,143.6081292,-38.32821738,0,0,0,0
6304,cc2f47d5-63ec-4446-bf5c-a70771e55867,FLAXMILL ROAD COLAC EAST 3250,143.6123554,-38.3281285,0,0,0,0
6305,0f0cbcc7-3844-4d74-a41e-85cc2682d078,1 CLARK STREET COLAC 3250,143.6077537,-38.32796948,0,0,0,0
6306,015a2bcb-793e-4813-900b-f5129666d8f0,FLAXMILL ROAD COLAC EAST 3250,143.6131344,-38.32724649,0,0,0,0
6307,4c012b80-8d51-4e5a-8e97-ab016ffae1b4,45 FLAXMILL ROAD COLAC EAST 3250,143.6138274,-38.32722842,0,0,0,0
6308,f3f92944-f370-4e4b-8b2d-6afa60f5363e,1A CLARK STREET COLAC 3250,143.6079089,-38.32708174,0,0,0,0
6309,a708aa03-6432-4ec5-914c-172bd45b7579,60 FLAXMILL ROAD COLAC EAST 3250,143.6132516,-38.32687572,0,0,0,0
6310,b268a9bc-4754-40e1-abe7-31911f1af881,FLAXMILL ROAD COLAC EAST 3250,143.6134889,-38.32685931,0,0,0,0
6311,50d96209-8cd7-46de-a0fa-4b24d270cdf6,1 TRISTANIA DRIVE COLAC EAST 3250,143.6103809,-38.32682584,0,0,0,0
6312,345beccf-871e-4e47-b5c7-6d6007e5715b,1-33 TREATMENT WORKS ROAD COLAC EAST 3250,143.6102153,-38.32648428,0,0,0,0
6313,ce38a69c-283b-49c8-858e-68bc17267c78,16 DOUGLAS STREET COLAC 3250,143.6040525,-38.3400954,0,0,0,0
6314,08ed034b-ffea-41cb-92fc-cf56b42a6a53,18 DOUGLAS STREET COLAC 3250,143.6041317,-38.34027866,0,0,0,0
6315,c8113880-31ae-47f0-ba9e-6f15aaef2e6d,99A WALLACE STREET COLAC 3250,143.6046127,-38.34076876,0,0,0,0
6316,4c8a8a38-2c65-46ae-9076-319304d35c04,118 WALLACE STREET COLAC 3250,143.6049229,-38.34109887,0,0,0,0
6317,4b5db34c-a851-4d90-a7eb-e209f2b538c5,76 FOREST STREET COLAC EAST 3250,143.6058746,-38.34199579,0,0,0,0
6318,7ff4de52-4636-44d2-b866-9812c89b1c49,99 WALLACE STREET COLAC 3250,143.6043956,-38.34076474,0,0,0,0
6319,11fda917-8dba-4e44-b2e2-ddbd1c44b5e8,20 DOUGLAS STREET COLAC 3250,143.6041476,-38.3406044,0,0,0,0
6320,5b623f9c-05dc-4895-aa91-c20f1addeda0,15 DOUGLAS STREET COLAC 3250,143.603674,-38.34026164,0,0,0,0
6321,88011764-83ce-477c-896e-ced4b62a7836,78 FOREST STREET COLAC EAST 3250,143.6058092,-38.34235472,0,0,0,0
6322,1672edea-3c41-4b74-ba18-f848bb7e2f36,23-29 FOREST STREET COLAC 3250,143.6054275,-38.34210863,0,0,0,0
6323,c20f68a0-864d-4083-95f6-14d581b85c27,100-116 WALLACE STREET COLAC 3250,143.6042546,-38.34108793,0,0,0,0
6324,fdabb646-ffe8-4b94-83c1-d3c7b52dbc92,93 WALLACE STREET COLAC 3250,143.6036872,-38.34075576,0,0,0,0
6325,7770ce27-a88d-46df-9af6-d2dd32ec8fe2,82 FOREST STREET COLAC EAST 3250,143.6057439,-38.34271367,0,0,0,0
6326,1dbd76a4-f5d2-42c3-8ead-b9a3010ff109,91 WALLACE STREET COLAC 3250,143.603486,-38.34074756,0,0,0,0
6327,25209af9-e6d1-4ff5-94c3-a744e6c6d9ee,31 FOREST STREET COLAC 3250,143.6053191,-38.3427032,0,0,0,0
6328,3f945522-c961-4137-a025-f444604f7949,86 FOREST STREET COLAC EAST 3250,143.6056786,-38.34307259,0,0,0,0
6329,0ae54b37-29f4-44b7-afdb-ecfd3ec6fc73,5 HURST COURT COLAC 3250,143.6026178,-38.34032804,0,0,0,0
6330,dabaa73c-8c6d-4e5b-a0b5-e58a42a58447,FOREST STREET COLAC 3250,143.6053068,-38.34283539,0,0,0,0
6331,66a02237-d0ad-45bc-8189-17c038af553a,FOREST STREET COLAC 3250,143.6053068,-38.34283539,0,0,0,0
6332,4e8a89a4-8f38-4d5e-a4bb-011a611a4032,31A FOREST STREET COLAC 3250,143.6050535,-38.34281533,0,0,0,0
6333,1b6d11d9-c658-4a74-8ce0-f6e20dab8c6d,1 HURST COURT COLAC 3250,143.602141,-38.34010358,0,0,0,0
6334,a6b598d3-2299-4b15-a394-911f783db68c,33-35 FOREST STREET COLAC 3250,143.6052575,-38.34304231,0,0,0,0
6335,0f790d71-eb84-436d-84f7-0d48bcac3e99,6 HURST COURT COLAC 3250,143.6025988,-38.34060745,0,0,0,0
6336,bf9b653f-f004-48fc-a4a0-87796740ce6f,90-98 WALLACE STREET COLAC 3250,143.6029229,-38.34106809,0,0,0,0
6337,8b7f0edc-81f6-4e07-82b3-c60e407bfb22,88 FOREST STREET COLAC EAST 3250,143.6055892,-38.34356435,0,0,0,0
6338,4ba7c629-5c5e-4d8a-b4eb-5e283c0a7566,37-41 FOREST STREET COLAC 3250,143.6051801,-38.34346774,0,0,0,0
6339,b508a7ed-2aea-421c-aacd-65461cb99404,89 WALLACE STREET COLAC 3250,143.6020801,-38.34073132,0,0,0,0
6340,92f580fd-0c98-4c0f-a069-b0079714a0f8,66 CHURCH STREET COLAC 3250,143.6012273,-38.34013569,0,0,0,0
6341,373d3d3d-948d-4728-a326-3c8304986e37,68 CHURCH STREET COLAC 3250,143.6012944,-38.34027342,0,0,0,0
6342,b3e171c0-e92c-468d-aaa8-c84d73123cac,70 CHURCH STREET COLAC 3250,143.601375,-38.34047826,0,0,0,0
6343,eff9190d-e8e6-4dbe-9fd9-23f24e1a9ca3,72 CHURCH STREET COLAC 3250,143.601457,-38.34066881,0,0,0,0
6344,7d4a865d-f94f-4cb4-aba6-9693a9b31070,88 WALLACE STREET COLAC 3250,143.6018334,-38.34104361,0,0,0,0
6345,3290d9af-0dd4-4b67-84c3-2a21b124ac37,69 CHURCH STREET COLAC 3250,143.6007798,-38.34011581,0,0,0,0
6346,fba91c29-e44c-4713-85d3-b35d0c927dc4,86 WALLACE STREET COLAC 3250,143.601656,-38.34103963,0,0,0,0
6347,e0a392da-9b11-4efe-af90-40d37d833ba3,71 CHURCH STREET COLAC 3250,143.6008567,-38.34029526,0,0,0,0
6348,96534b06-8c75-46be-aea4-3ee04c670d9d,73 CHURCH STREET COLAC 3250,143.600919,-38.34043318,0,0,0,0
6349,f90a9cb2-8af3-4715-82c4-59532a9f3095,75 CHURCH STREET COLAC 3250,143.6009823,-38.34058104,0,0,0,0
6350,edb8b461-3cd3-424f-9ca9-a306dabb7373,77 CHURCH STREET COLAC 3250,143.6010452,-38.34072798,0,0,0,0
6351,82117942-1746-4579-8adb-2c01bea04b73,74 CHURCH STREET COLAC 3250,143.6018066,-38.34146657,0,0,0,0
6352,cc71d516-d94e-4827-bec2-3765b2a7b8de,76 CHURCH STREET COLAC 3250,143.60188,-38.34163613,0,0,0,0
6353,ae0daebd-a1e6-4ca4-bb10-ee0f142a2a7c,77A CHURCH STREET COLAC 3250,143.60119,-38.3410426,0,0,0,0
6354,248e4a22-98f4-4a4d-a9f3-b88857de442e,78 CHURCH STREET COLAC 3250,143.6019449,-38.34180464,0,0,0,0
6355,08105ab3-e285-4e6a-bf83-26851121a338,80 CHURCH STREET COLAC 3250,143.6020067,-38.34194759,0,0,0,0
6356,4459a5eb-360d-4f15-95fc-1a01d0e36408,77B CHURCH STREET COLAC 3250,143.6013033,-38.34132609,0,0,0,0
6357,5d10feb0-577b-455f-9f2f-42132ee12318,82 CHURCH STREET COLAC 3250,143.6020684,-38.34209061,0,0,0,0
6358,6df8a2a4-90ca-4d36-822c-8d4a6ffba456,87A WALLACE STREET COLAC 3250,143.6007013,-38.34083295,0,0,0,0
6359,1a896d9d-9ccb-48ed-8e95-18e23561f6ac,79 CHURCH STREET COLAC 3250,143.6013474,-38.34144042,0,0,0,0
6360,a7c263da-0ca0-4ad0-bb58-272c08ed7efc,80 WALLACE STREET COLAC 3250,143.6009382,-38.34110988,0,0,0,0
6361,6fefb974-6024-4469-a430-82a0a4dbd309,84 CHURCH STREET COLAC 3250,143.6021302,-38.34223363,0,0,0,0
6362,f1e93475-aa71-4219-a7cc-076c53433fdb,9 PARKINSON STREET COLAC EAST 3250,143.6095909,-38.33575006,0,0,0,0
6363,55391aaf-54cc-406e-9daa-a5b341835fdc,7 PARKINSON STREET COLAC EAST 3250,143.6094248,-38.33573102,0,0,0,0
6364,7958a4b4-07ae-4196-b81b-e774a71e6685,5 PARKINSON STREET COLAC EAST 3250,143.60914,-38.33569836,0,0,0,0
6365,9ddd447f-03e5-4aa3-9fb5-3c678235278f,3 PARKINSON STREET COLAC EAST 3250,143.6088228,-38.335662,0,0,0,0
6366,1cf0ccf3-b2c4-47cb-b038-b98c3a69fdcf,1 PARKINSON STREET COLAC EAST 3250,143.6083991,-38.3356134,0,0,0,0
6367,3514756f-af3a-4ab7-94e2-7dc1f825cd7b,PRINCES HIGHWAY COLAC 3250,143.6064341,-38.33523026,0,0,0,0
6368,ddd344f9-8c7c-4b91-b480-6ceb49f850e7,2-14 PRINCES HIGHWAY COLAC EAST 3250,143.6106627,-38.3352093,0,0,0,0
6369,b93ed086-28eb-4b68-addd-f19dce188b83,2 GALLOP STREET COLAC EAST 3250,143.607737,-38.33485675,0,0,0,0
6370,08b9c3ee-b771-4685-b24b-a79cf252e1b8,17 GALLOP STREET COLAC EAST 3250,143.6092983,-38.3346889,0,0,0,0
6371,17249289-6872-4514-a847-7b32101737c5,15 GALLOP STREET COLAC EAST 3250,143.6090843,-38.33468037,0,0,0,0
6372,7b75d7a7-5535-482c-979c-e89a4d6ea6f1,19 GALLOP STREET COLAC EAST 3250,143.6097611,-38.33467395,0,0,0,0
6373,383e9178-9ea3-49b2-a214-6aab3ef8203d,13 GALLOP STREET COLAC EAST 3250,143.6088565,-38.33465456,0,0,0,0
6374,0dc0c29e-1e68-47cd-86bb-dc918be8bd57,11 GALLOP STREET COLAC EAST 3250,143.6086288,-38.33462876,0,0,0,0
6375,80eec58a-ba8e-42f0-a910-fa381e58410b,9 GALLOP STREET COLAC EAST 3250,143.6084011,-38.33460295,0,0,0,0
6376,3636db8b-0809-4657-941f-9ecfa13a6065,7 GALLOP STREET COLAC EAST 3250,143.6081733,-38.33457715,0,0,0,0
6377,73197d47-3cff-42b0-b3ae-47dfceacb1c6,5 GALLOP STREET COLAC EAST 3250,143.6079456,-38.3345513,0,0,0,0
